Subject,Word,Affix,LogRT,Sex,PrevError
2s02,skE6vhed,hed,6.784852912,F,CORRECT
2s01,skE6vhed,hed,6.717756326,M,CORRECT
2s17,skE6vhed,hed,6.839926016,M,CORRECT
2s21,skE6vhed,hed,6.718409107,F,CORRECT
2s06,skE6vhed,hed,6.484497822,F,CORRECT
2s18,slidsom,som,6.642591098,F,CORRECT
2s13,slidsom,som,6.729979375,F,CORRECT
2s07,slidsom,som,6.891737679,F,CORRECT
2s05,slidsom,som,6.668723678,F,CORRECT
2s16,slidsom,som,6.578125579,M,CORRECT
2s09,slidsom,som,6.834442375,F,CORRECT
2s14,slidsom,som,6.843856553,M,CORRECT
2s15,slidsom,som,6.830582615,M,CORRECT
2s11,slidsom,som,6.882375931,M,CORRECT
2s02,slidsom,som,6.790333428,F,CORRECT
2s01,slidsom,som,7.065058128,M,CORRECT
2s06,slidsom,som,6.615784021,F,CORRECT
2s21,slidsom,som,6.840963555,F,CORRECT
2s20,slidsom,som,6.78786753,F,CORRECT
2s10,slidsom,som,6.697058939,M,CORRECT
2s19,slidsom,som,6.739466796,F,CORRECT
2s10,smilende,ende,6.626783972,M,CORRECT
2s08,smilende,ende,6.929330843,F,CORRECT
2s09,smilende,ende,6.836409642,F,CORRECT
2s15,smilende,ende,6.833699613,M,CORRECT
2s12,smilende,ende,6.839958121,F,CORRECT
2s06,smilende,ende,6.706373219,F,CORRECT
2s04,smilende,ende,6.892113583,M,ERROR
2s13,smilende,ende,6.643229681,F,CORRECT
2s16,smilende,ende,6.704745183,M,CORRECT
2s11,smilende,ende,6.736646622,M,CORRECT
2s05,smilende,ende,6.596285851,F,CORRECT
2s22,smilende,ende,6.706446602,F,ERROR
2s01,smilende,ende,6.924494395,M,CORRECT
2s07,smilende,ende,6.60091757,F,ERROR
2s02,smilende,ende,6.751873101,F,CORRECT
2s03,smilende,ende,6.925889849,M,CORRECT
2s17,smilende,ende,6.990044692,M,CORRECT
2s19,smilende,ende,6.663209321,F,CORRECT
2s18,smilende,ende,6.607042001,F,CORRECT
2s21,smilende,ende,6.894984073,F,CORRECT
2s20,smilende,ende,6.564546402,F,CORRECT
2s17,smitsom,som,6.992528319,M,CORRECT
2s22,smitsom,som,6.79630962,F,CORRECT
2s05,smitsom,som,6.622949067,F,CORRECT
2s04,smitsom,som,7.034854781,M,CORRECT
2s13,smitsom,som,6.718662851,F,CORRECT
2s16,smitsom,som,6.613411064,M,CORRECT
2s03,smitsom,som,6.711314514,M,CORRECT
2s15,smitsom,som,6.746412129,M,ERROR
2s18,smitsom,som,6.694797179,F,CORRECT
2s09,smitsom,som,6.766825155,F,CORRECT
2s02,smitsom,som,6.76348067,F,CORRECT
2s12,smitsom,som,6.751674404,F,CORRECT
2s11,smitsom,som,6.72969264,M,ERROR
2s07,smitsom,som,7.015766279,F,CORRECT
2s20,smitsom,som,6.866089178,F,CORRECT
2s21,smitsom,som,6.872501089,F,CORRECT
2s01,smitsom,som,6.933003835,M,CORRECT
2s14,smitsom,som,6.671057787,M,CORRECT
2s06,smitsom,som,6.67977505,F,CORRECT
2s19,smitsom,som,6.666129478,F,CORRECT
2s10,smitsom,som,6.857661265,M,CORRECT
2s14,smF8leri,eri,6.813257769,M,CORRECT
2s01,smF8leri,eri,6.928077379,M,CORRECT
2s18,smF8leri,eri,6.979601409,F,CORRECT
2s10,smF8leri,eri,6.973430654,M,CORRECT
2s11,smF8leri,eri,6.956221581,M,CORRECT
2s21,smF8leri,eri,6.932408866,F,CORRECT
2s15,smF8leri,eri,6.828582193,M,CORRECT
2s12,smF8leri,eri,7.027926572,F,CORRECT
2s20,smF8leri,eri,6.783925247,F,CORRECT
2s07,smF8leri,eri,7.011493479,F,CORRECT
2s19,smF8leri,eri,6.821914126,F,CORRECT
2s01,smF8rbar,bar,6.841091835,M,CORRECT
2s03,smF8rbar,bar,6.71074233,M,CORRECT
2s20,smF8rbar,bar,7.016179098,F,CORRECT
2s17,smF8rbar,bar,6.940899878,M,CORRECT
2s04,smF8rbar,bar,6.958381851,M,CORRECT
2s13,smF8rbar,bar,6.86171134,F,CORRECT
2s22,smF8rbar,bar,6.924228842,F,CORRECT
2s06,smF8rbar,bar,6.691785931,F,CORRECT
2s09,smF8rbar,bar,6.747692155,F,CORRECT
2s14,smF8rbar,bar,6.885857258,M,CORRECT
2s11,smF8rbar,bar,6.875572938,M,CORRECT
2s16,smF8rbar,bar,6.730528721,M,ERROR
2s12,smF8rbar,bar,6.677939518,F,CORRECT
2s19,smF8rbar,bar,6.774132454,F,CORRECT
2s15,smF8rbar,bar,6.830182851,M,CORRECT
2s07,smF8rbar,bar,6.710437844,F,CORRECT
2s05,smF8rbar,bar,6.787303686,F,CORRECT
2s21,smF8rbar,bar,6.838587392,F,CORRECT
2s02,smF8rbar,bar,6.921835683,F,CORRECT
2s18,smF8rbar,bar,6.662442803,F,CORRECT
2s03,snakket,et,6.779535469,M,CORRECT
2s10,snakket,et,6.639169702,M,CORRECT
2s02,snakket,et,7.005852481,F,ERROR
2s05,snakket,et,6.669396562,F,CORRECT
2s14,snakket,et,6.866610316,M,CORRECT
2s08,snakket,et,6.883308886,F,CORRECT
2s21,snakket,et,6.858785599,F,CORRECT
2s18,snakket,et,6.702095492,F,CORRECT
2s13,snakket,et,6.729047186,F,CORRECT
2s06,snakket,et,6.564673246,F,CORRECT
2s11,snakket,et,6.871205396,M,CORRECT
2s16,snakket,et,6.662353337,M,CORRECT
2s07,snakket,et,6.767975836,F,CORRECT
2s20,snakket,et,6.990606347,F,CORRECT
2s15,snakket,et,6.748407786,M,CORRECT
2s09,snakket,et,6.764185094,F,CORRECT
2s19,snakket,et,6.726605036,F,CORRECT
2s01,snakket,et,7.007120861,M,CORRECT
2s17,snakket,et,6.9575164,M,CORRECT
2s03,sparsom,som,6.813982916,M,CORRECT
2s05,sparsom,som,6.819601431,F,CORRECT
2s11,sparsom,som,6.722064051,M,CORRECT
2s18,sparsom,som,6.774143883,F,CORRECT
2s16,sparsom,som,6.706397681,M,CORRECT
2s13,sparsom,som,7.012673697,F,CORRECT
2s01,sparsom,som,6.820049115,M,CORRECT
2s04,sparsom,som,6.839872505,M,CORRECT
2s14,sparsom,som,6.84478353,M,CORRECT
2s15,sparsom,som,6.825981073,M,CORRECT
2s22,sparsom,som,6.846826236,F,CORRECT
2s02,sparsom,som,6.877357925,F,CORRECT
2s21,sparsom,som,6.979517645,F,CORRECT
2s08,sparsom,som,6.848960232,F,CORRECT
2s10,sparsom,som,7.036465066,M,CORRECT
2s20,sparsom,som,6.671171815,F,CORRECT
2s07,sparsom,som,6.788622583,F,CORRECT
2s09,sparsom,som,6.79810781,F,CORRECT
2s16,spillede,ede,6.619326261,M,CORRECT
2s15,spillede,ede,6.690792587,M,CORRECT
2s13,spillede,ede,6.779228485,F,CORRECT
2s11,spillede,ede,6.872573598,M,CORRECT
2s10,spillede,ede,6.983094636,M,ERROR
2s14,spillede,ede,6.874425977,M,CORRECT
2s12,spillede,ede,6.744082743,F,CORRECT
2s01,spillede,ede,6.931149488,M,CORRECT
2s09,spillede,ede,6.861658983,F,CORRECT
2s02,spillede,ede,6.80013666,F,CORRECT
2s07,spillede,ede,6.977579805,F,CORRECT
2s20,spillede,ede,6.710778862,F,CORRECT
2s08,spillede,ede,6.943334755,F,CORRECT
2s18,spillede,ede,6.747328278,F,CORRECT
2s03,spillede,ede,6.831910415,M,CORRECT
2s04,spillede,ede,6.761815795,M,CORRECT
2s19,spillede,ede,6.757304413,F,CORRECT
2s06,spillede,ede,6.74133463,F,CORRECT
2s21,spillede,ede,6.898351199,F,CORRECT
2s05,spillede,ede,6.831597515,F,ERROR
2s10,startes,s,6.878007159,M,CORRECT
2s07,startes,s,6.838748122,F,CORRECT
2s12,startes,s,6.843131421,F,CORRECT
2s05,startes,s,6.806917852,F,CORRECT
2s14,startes,s,6.905653071,M,CORRECT
2s18,startes,s,6.841508633,F,CORRECT
2s15,startes,s,6.922427119,M,CORRECT
2s21,startes,s,7.031873759,F,CORRECT
2s09,startes,s,6.889581125,F,CORRECT
2s03,startes,s,7.0267908630000004,M,CORRECT
2s16,startes,s,6.716594774,M,CORRECT
2s11,startes,s,6.871910461,M,CORRECT
2s20,startes,s,6.77304605,F,CORRECT
2s06,startes,s,6.777339029,F,CORRECT
2s22,stolthed,hed,6.970354421,F,CORRECT
2s14,stolthed,hed,6.768550681,M,CORRECT
2s18,stolthed,hed,6.708706601,F,CORRECT
2s20,stolthed,hed,6.720027133,F,CORRECT
2s13,stolthed,hed,6.658704002,F,CORRECT
2s10,stolthed,hed,6.977104087,M,CORRECT
2s08,stolthed,hed,7.003210903,F,CORRECT
2s11,stolthed,hed,6.763723233,M,CORRECT
2s02,stolthed,hed,6.684911683,F,CORRECT
2s19,stolthed,hed,6.621245852,F,CORRECT
2s04,stolthed,hed,6.692865075,M,CORRECT
2s07,stolthed,hed,6.83361346,F,CORRECT
2s21,stolthed,hed,6.688541496,F,CORRECT
2s01,stolthed,hed,6.703421215,M,CORRECT
2s16,stolthed,hed,6.678857705,M,CORRECT
2s15,stolthed,hed,6.708291633,M,CORRECT
2s12,stolthed,hed,6.759406071,F,CORRECT
2s09,stolthed,hed,6.806762987,F,CORRECT
2s06,stolthed,hed,6.530702685,F,CORRECT
2s05,stolthed,hed,6.531081689,F,CORRECT
2s07,strejkende,ende,6.786581501,F,CORRECT
2s06,strejkende,ende,6.775959522,F,CORRECT
2s15,strejkende,ende,6.854386147,M,CORRECT
2s13,strejkende,ende,6.943604932,F,CORRECT
2s11,strejkende,ende,6.856051374,M,CORRECT
2s12,strejkende,ende,6.940890204,F,CORRECT
2s04,strejkende,ende,6.828430647,M,CORRECT
2s02,strejkende,ende,7.063022478,F,CORRECT
2s09,strejkende,ende,6.922850767,F,CORRECT
2s16,strejkende,ende,6.967607838,M,CORRECT
2s14,strejkende,ende,6.784909449,M,CORRECT
2s22,strejkende,ende,6.998947902,F,CORRECT
2s10,strejkende,ende,6.784909449,M,ERROR
2s18,strejkende,ende,6.786762096,F,CORRECT
2s05,strejkende,ende,6.76137599,F,CORRECT
2s08,strejkende,ende,6.954409831,F,CORRECT
2s20,strejkende,ende,6.960290801,F,CORRECT
2s03,strejkende,ende,6.969762474,M,CORRECT
2s21,strejkende,ende,7.043212316,F,CORRECT
2s19,strejkende,ende,6.97228755,F,CORRECT
2s17,strenghed,hed,6.823297004,M,CORRECT
2s19,strenghed,hed,6.685736095,F,CORRECT
2s12,strenghed,hed,6.803538553,F,CORRECT
2s04,strenghed,hed,7.008324334,M,CORRECT
2s02,strenghed,hed,6.672690957,F,CORRECT
2s01,strenghed,hed,6.881893733,M,CORRECT
2s18,strenghed,hed,6.97953626,F,CORRECT
2s16,strenghed,hed,6.843163423,M,CORRECT
2s11,strenghed,hed,6.775445996,M,CORRECT
2s07,strenghed,hed,6.798174761,F,CORRECT
2s20,strenghed,hed,6.764392863,F,CORRECT
2s22,strenghed,hed,6.847527453,F,CORRECT
2s14,strenghed,hed,6.721353409,M,CORRECT
2s15,strenghed,hed,6.680766846,M,CORRECT
2s09,strenghed,hed,6.794877692,F,CORRECT
2s06,strenghed,hed,6.621232534,F,CORRECT
2s10,strenghed,hed,6.920474051,M,CORRECT
2s21,strenghed,hed,6.8993198,F,CORRECT
2s05,strenghed,hed,6.716933699,F,ERROR
2s13,strenghed,hed,7.004228419,F,CORRECT
2s03,strenghed,hed,6.738424969,M,CORRECT
2s08,strenghed,hed,7.03966035,F,CORRECT
2s01,stridbar,bar,6.828928498,M,CORRECT
2s15,stridbar,bar,6.798063173,M,CORRECT
2s19,stridbar,bar,6.807835491,F,CORRECT
2s05,stridbar,bar,6.665021078,F,CORRECT
2s12,stridbar,bar,6.833979559,F,CORRECT
2s02,stridbar,bar,6.810726623,F,CORRECT
2s04,stridbar,bar,7.059299708,M,CORRECT
2s16,stridbar,bar,6.775103499,M,CORRECT
2s20,stridbar,bar,6.92818516,F,CORRECT
2s17,stridbar,bar,6.9417024959999996,M,CORRECT
2s03,stridbar,bar,7.039029125,M,CORRECT
2s22,stridbar,bar,6.815826376,F,CORRECT
2s21,stridbar,bar,6.848355532,F,CORRECT
2s09,stridbar,bar,6.879715822,F,CORRECT
2s11,stridbar,bar,6.940493488,M,CORRECT
2s06,stridbar,bar,6.792669852,F,CORRECT
2s18,stridbar,bar,6.835152328,F,CORRECT
2s13,stridbar,bar,6.853626389,F,CORRECT
2s10,stridbar,bar,6.78828457,M,CORRECT
2s22,stE6rkest,est,6.731364103,F,CORRECT
2s20,stE6rkest,est,6.758593799,F,CORRECT
2s16,stE6rkest,est,6.765822983,M,CORRECT
2s21,stE6rkest,est,6.918685328,F,CORRECT
2s18,stE6rkest,est,6.886582714,F,CORRECT
2s03,stE6rkest,est,6.930973635,M,CORRECT
2s19,stE6rkest,est,6.741901383,F,CORRECT
2s04,stE6rkest,est,6.722966682,M,CORRECT
2s05,stE6rkest,est,6.875252748,F,CORRECT
2s07,stE6rkest,est,7.025351631,F,CORRECT
2s02,stE6rkest,est,6.892093267,F,CORRECT
2s06,stE6rkest,est,6.642512877,F,CORRECT
2s15,stE6rkest,est,6.828484773,M,CORRECT
2s12,stE6rkest,est,6.710510929,F,CORRECT
2s13,stE6rkest,est,6.684536725,F,CORRECT
2s10,stE6rkest,est,6.9417024959999996,M,CORRECT
2s11,stE6rkest,est,6.823286122,M,CORRECT
2s09,stE6rkest,est,6.748829885,F,CORRECT
2s08,stE6rkest,est,6.840899408,F,CORRECT
2s22,subjektiv,iv,6.987527181,F,CORRECT
2s16,subjektiv,iv,6.685748581,M,CORRECT
2s14,subjektiv,iv,6.896067239,M,CORRECT
2s02,subjektiv,iv,7.038511575,F,CORRECT
2s05,subjektiv,iv,6.7610518,F,CORRECT
2s12,subjektiv,iv,6.754207751,F,CORRECT
2s21,subjektiv,iv,6.981563206,F,CORRECT
2s06,subjektiv,iv,6.732913677,F,CORRECT
2s15,subjektiv,iv,6.820191022,M,CORRECT
2s01,subjektiv,iv,7.065160657,M,CORRECT
2s13,subjektiv,iv,6.765119712,F,CORRECT
2s17,subjektiv,iv,6.9417024959999996,M,CORRECT
2s09,subjektiv,iv,6.90100253,F,CORRECT
2s18,subjektiv,iv,6.885939026,F,CORRECT
2s03,subjektiv,iv,6.924828695,M,CORRECT
2s11,subjektiv,iv,6.848599578,M,CORRECT
2s20,subjektiv,iv,6.716013491,F,CORRECT
2s19,subjektiv,iv,6.97929424,F,CORRECT
2s07,subjektiv,iv,6.76958457,F,CORRECT
2s18,surhed,hed,6.895753545,F,CORRECT
2s19,surhed,hed,6.660229379,F,CORRECT
2s09,surhed,hed,6.705920573,F,CORRECT
2s12,surhed,hed,6.673045091,F,CORRECT
2s11,surhed,hed,6.800314824,M,CORRECT
2s17,surhed,hed,6.839904612,M,CORRECT
2s01,surhed,hed,6.726377277,M,CORRECT
2s22,surhed,hed,6.807426527,F,CORRECT
2s04,surhed,hed,6.839926016,M,CORRECT
2s15,surhed,hed,6.66109998,M,CORRECT
2s14,surhed,hed,6.734246773,M,CORRECT
2s20,surhed,hed,6.682910281,F,CORRECT
2s10,surhed,hed,6.643229681,M,CORRECT
2s21,surhed,hed,6.760449453,F,CORRECT
2s03,surhed,hed,6.932018531,M,CORRECT
2s06,surhed,hed,6.806497447,F,ERROR
2s02,surhed,hed,6.839958121,F,CORRECT
2s08,surhed,hed,6.988975754,F,CORRECT
2s16,surhed,hed,6.648803186,M,CORRECT
2s13,surhed,hed,6.638737932,F,CORRECT
2s12,svineri,eri,6.774132454,F,CORRECT
2s21,svineri,eri,6.824949591,F,CORRECT
2s11,svineri,eri,6.710169819,M,CORRECT
2s04,svineri,eri,6.772588264,M,CORRECT
2s18,svineri,eri,6.940212789,F,CORRECT
2s06,svineri,eri,6.721425701,F,ERROR
2s20,svineri,eri,6.686884144,F,CORRECT
2s03,svineri,eri,6.592194858,M,CORRECT
2s16,svineri,eri,7.020503439,M,ERROR
2s22,svineri,eri,6.862339415,F,CORRECT
2s01,svineri,eri,6.75740902,M,ERROR
2s19,svineri,eri,6.811046121,F,CORRECT
2s05,svineri,eri,6.575772948,F,CORRECT
2s14,svineri,eri,6.649580227,M,ERROR
2s08,svineri,eri,6.908245159,F,CORRECT
2s17,svineri,eri,6.738211735,M,CORRECT
2s13,svineri,eri,6.710498749,F,CORRECT
2s10,svineri,eri,6.900227013,M,ERROR
2s07,svineri,eri,6.557942451,F,CORRECT
2s09,svineri,eri,6.689437565,F,CORRECT
2s02,svineri,eri,6.859961119,F,CORRECT
2s06,sE6rhed,hed,6.528221041,F,CORRECT
2s18,sE6rhed,hed,6.628768625,F,CORRECT
2s01,sE6rhed,hed,6.784898142,M,CORRECT
2s07,sE6rhed,hed,6.826556069,F,CORRECT
2s11,sE6rhed,hed,6.811728843,M,CORRECT
2s03,sE6rhed,hed,6.816735881,M,CORRECT
2s05,sE6rhed,hed,6.624211299,F,CORRECT
2s22,sE6rhed,hed,6.993529224,F,CORRECT
2s02,sE6rhed,hed,6.852866053,F,CORRECT
2s15,sE6rhed,hed,6.787179598,M,CORRECT
2s13,sE6rhed,hed,6.83845879,F,CORRECT
2s17,sE6rhed,hed,6.871381709,M,CORRECT
2s08,sE6rhed,hed,6.884230734,F,CORRECT
2s21,sE6rhed,hed,6.896623551,F,CORRECT
2s19,sE6rhed,hed,6.688939848,F,CORRECT
2s09,sE6rhed,hed,6.784841604,F,CORRECT
2s20,sE6rhed,hed,6.690593799,F,CORRECT
2s16,sE6rhed,hed,6.506635715,M,ERROR
2s10,sE6rhed,hed,6.88857246,M,CORRECT
2s07,sE6tning,ning,6.762648579,F,CORRECT
2s21,sE6tning,ning,6.821271036,F,CORRECT
2s01,sE6tning,ning,6.809988083,M,CORRECT
2s14,sE6tning,ning,6.761225486,M,ERROR
2s13,sE6tning,ning,6.642121676,F,CORRECT
2s12,sE6tning,ning,6.759290073,F,CORRECT
2s04,sE6tning,ning,6.820191022,M,CORRECT
2s16,sE6tning,ning,6.494661144,M,CORRECT
2s11,sE6tning,ning,6.79517991,M,CORRECT
2s18,sE6tning,ning,6.758907182,F,CORRECT
2s08,sE6tning,ning,6.788014077,F,CORRECT
2s15,sE6tning,ning,6.671931675,M,CORRECT
2s10,sE6tning,ning,6.941731495,M,CORRECT
2s20,sE6tning,ning,6.6543458,F,CORRECT
2s09,sE6tning,ning,6.878758919,F,CORRECT
2s22,sE6tning,ning,6.863343516,F,CORRECT
2s02,sE6tning,ning,6.669421945,F,CORRECT
2s05,sE6tning,ning,6.653649817,F,CORRECT
2s19,sE6tning,ning,6.705773725,F,CORRECT
2s17,sE6tning,ning,6.811871935,M,CORRECT
2s03,sE6tning,ning,6.716437376,M,CORRECT
2s06,sE6tning,ning,6.823688653,F,CORRECT
2s17,taktisk,isk,6.700325123,M,CORRECT
2s06,taktisk,isk,6.530775582,F,CORRECT
2s22,taktisk,isk,6.738496037,F,CORRECT
2s11,taktisk,isk,6.856735631,M,CORRECT
2s07,taktisk,isk,6.568428973,F,CORRECT
2s04,taktisk,isk,6.688130529,M,CORRECT
2s03,taktisk,isk,6.682334136,M,CORRECT
2s15,taktisk,isk,6.676743353,M,CORRECT
2s05,taktisk,isk,6.55306408,F,CORRECT
2s02,taktisk,isk,6.597636714,F,CORRECT
2s16,taktisk,isk,6.665772886,M,CORRECT
2s21,taktisk,isk,6.70310222,F,CORRECT
2s14,taktisk,isk,6.598781471,M,CORRECT
2s18,taktisk,isk,6.973430654,F,CORRECT
2s12,taktisk,isk,6.641625935,F,CORRECT
2s13,taktisk,isk,6.539108963,F,CORRECT
2s08,taktisk,isk,6.864336165,F,CORRECT
2s20,taktisk,isk,6.590507071,F,CORRECT
2s09,taktisk,isk,6.710401299,F,CORRECT
2s10,taktisk,isk,6.771179256,M,CORRECT
2s19,taktisk,isk,6.957002482,F,CORRECT
2s01,taktisk,isk,6.701333634,M,CORRECT
2s07,tolkning,ning,6.654603449,F,CORRECT
2s13,tolkning,ning,6.542630449,F,CORRECT
2s11,tolkning,ning,6.599571135,M,CORRECT
2s16,tolkning,ning,6.645338013,M,CORRECT
2s04,tolkning,ning,6.752702526,M,CORRECT
2s05,tolkning,ning,6.497724765,F,CORRECT
2s09,tolkning,ning,6.584528927,F,CORRECT
2s22,tolkning,ning,6.712178255,F,CORRECT
2s01,tolkning,ning,6.674649772,M,CORRECT
2s20,tolkning,ning,6.525601342,F,CORRECT
2s21,tolkning,ning,6.695403289,F,CORRECT
2s02,tolkning,ning,7.015443084,F,CORRECT
2s10,tolkning,ning,6.624198021,M,CORRECT
2s12,tolkning,ning,6.500208005,F,CORRECT
2s19,tolkning,ning,6.629574592,F,CORRECT
2s08,tolkning,ning,6.972587507,F,CORRECT
2s15,tolkning,ning,6.669878728,M,CORRECT
2s18,tolkning,ning,6.718807819,F,CORRECT
2s03,tolkning,ning,6.907565261,M,CORRECT
2s01,trE6fning,ning,6.766445139,M,CORRECT
2s14,trE6fning,ning,6.668914163,M,CORRECT
2s13,trE6fning,ning,6.693261708,F,CORRECT
2s15,trE6fning,ning,6.638855706,M,CORRECT
2s10,trE6fning,ning,6.645597993,M,CORRECT
2s04,trE6fning,ning,6.712299849,M,CORRECT
2s21,trE6fning,ning,6.756141379,F,CORRECT
2s16,trE6fning,ning,6.553691209,M,CORRECT
2s19,trE6fning,ning,6.62125917,F,CORRECT
2s08,trE6fning,ning,6.921904702,F,CORRECT
2s09,trE6fning,ning,6.608472848,F,CORRECT
2s11,trE6fning,ning,6.784298679,M,CORRECT
2s05,trE6fning,ning,6.694920905,F,CORRECT
2s17,trE6fning,ning,6.645571998,M,CORRECT
2s18,trE6fning,ning,6.592715713,F,CORRECT
2s06,trE6fning,ning,6.883278143,F,CORRECT
2s08,trE6nes,s,6.957668622,F,CORRECT
2s05,trE6nes,s,6.556352129,F,CORRECT
2s12,trE6nes,s,6.912683117,F,CORRECT
2s03,trE6nes,s,6.792344427,M,CORRECT
2s14,trE6nes,s,6.880250466,M,CORRECT
2s17,trE6nes,s,6.874994456,M,CORRECT
2s04,trE6nes,s,6.842352384,M,CORRECT
2s19,trE6nes,s,6.855756473,F,CORRECT
2s02,trE6nes,s,6.736005642,F,ERROR
2s07,trE6nes,s,7.072218317,F,CORRECT
2s15,trE6nes,s,6.799401399,M,CORRECT
2s09,trE6nes,s,6.823536363,F,CORRECT
2s18,trE6nes,s,6.717453968,F,CORRECT
2s11,trE6nes,s,6.703752371,M,CORRECT
2s21,trE6nes,s,6.787991533,F,CORRECT
2s13,trE6nes,s,6.621299121,F,CORRECT
2s06,trE6nes,s,6.554915827,F,CORRECT
2s10,trE6nes,s,6.689624144,M,CORRECT
2s20,trE6nes,s,6.567572166,F,CORRECT
2s16,trE6nes,s,6.65919135,M,CORRECT
2s19,tungest,est,6.810594388,F,CORRECT
2s05,tungest,est,6.464557151,F,CORRECT
2s21,tungest,est,6.690245826,F,CORRECT
2s18,tungest,est,6.744459577,F,CORRECT
2s12,tungest,est,6.806652354,F,CORRECT
2s17,tungest,est,6.662468363,M,CORRECT
2s20,tungest,est,6.62095282,F,CORRECT
2s04,tungest,est,6.840963555,M,CORRECT
2s09,tungest,est,6.635828438,F,CORRECT
2s22,tungest,est,6.678618806,F,CORRECT
2s03,tungest,est,6.64976145,M,CORRECT
2s10,tungest,est,6.879633544,M,ERROR
2s02,tungest,est,6.743611501,F,CORRECT
2s15,tungest,est,6.688491691,M,CORRECT
2s06,tungest,est,6.727311957,F,CORRECT
2s07,tungest,est,6.608985296,F,CORRECT
2s11,tungest,est,6.702918138,M,CORRECT
2s14,tungest,est,6.662902785,M,CORRECT
2s13,tungest,est,6.832266354,F,CORRECT
2s08,tungest,est,6.942610709,F,CORRECT
2s03,tvivlsom,som,6.875738158,M,CORRECT
2s17,tvivlsom,som,6.789354553,M,CORRECT
2s22,tvivlsom,som,7.021949661,F,CORRECT
2s16,tvivlsom,som,6.643229681,M,CORRECT
2s13,tvivlsom,som,6.954562526,F,CORRECT
2s21,tvivlsom,som,6.967664351,F,CORRECT
2s09,tvivlsom,som,6.706055165,F,CORRECT
2s07,tvivlsom,som,6.764369779,F,CORRECT
2s12,tvivlsom,som,6.861638039,F,CORRECT
2s10,tvivlsom,som,6.664740598,M,CORRECT
2s19,tvivlsom,som,6.764773659,F,CORRECT
2s11,tvivlsom,som,6.854459982,M,CORRECT
2s04,tvivlsom,som,6.818858489,M,CORRECT
2s06,tvivlsom,som,6.598781471,F,CORRECT
2s18,tvivlsom,som,6.781761124,F,CORRECT
2s02,tvivlsom,som,6.72449328,F,CORRECT
2s17,tydelig,lig,6.744577309,M,CORRECT
2s03,tydelig,lig,6.681042867,M,CORRECT
2s01,tydelig,lig,6.685786038,M,CORRECT
2s07,tydelig,lig,6.875025454,F,CORRECT
2s18,tydelig,lig,6.833494988,F,CORRECT
2s19,tydelig,lig,6.511210268,F,CORRECT
2s05,tydelig,lig,6.433358012,F,CORRECT
2s10,tydelig,lig,6.646870919,M,CORRECT
2s20,tydelig,lig,6.665135797,F,CORRECT
2s21,tydelig,lig,6.689847994,F,CORRECT
2s04,tydelig,lig,6.718674933,M,CORRECT
2s08,tydelig,lig,6.885949246,F,CORRECT
2s12,tydelig,lig,6.72768319,F,CORRECT
2s06,tydelig,lig,6.42577623,F,CORRECT
2s13,tydelig,lig,6.756385728,F,CORRECT
2s14,tydelig,lig,6.569944146,M,CORRECT
2s15,tydelig,lig,6.641338815,M,CORRECT
2s11,tydelig,lig,6.706373219,M,CORRECT
2s16,tydelig,lig,6.65720199,M,CORRECT
2s09,tydelig,lig,6.58524709,F,CORRECT
2s04,tygget,et,7.071785566,M,CORRECT
2s02,tygget,et,6.551423133,F,CORRECT
2s20,tygget,et,6.524472318,F,CORRECT
2s22,tygget,et,6.841722308,F,CORRECT
2s16,tygget,et,6.854027445,M,CORRECT
2s21,tygget,et,6.9192984,F,CORRECT
2s07,tygget,et,6.847846026,F,CORRECT
2s03,tygget,et,6.826208941,M,CORRECT
2s12,tygget,et,7.040632708,F,CORRECT
2s05,tygget,et,6.444782873,F,CORRECT
2s10,tygget,et,6.819524978,M,CORRECT
2s18,tygget,et,6.994208167,F,CORRECT
2s01,tygget,et,6.817983733,M,CORRECT
2s06,tygget,et,6.535995703,F,CORRECT
2s17,tygget,et,6.884435474,M,CORRECT
2s14,tygget,et,6.505335529,M,CORRECT
2s19,tygget,et,6.835722076,F,CORRECT
2s09,tygget,et,6.725453722,F,CORRECT
2s13,tygget,et,6.757002154,F,CORRECT
2s15,tygget,et,6.541073288,M,CORRECT
2s06,typisk,isk,6.455685866,F,CORRECT
2s02,typisk,isk,6.465662493,F,CORRECT
2s11,typisk,isk,6.712214735,M,CORRECT
2s12,typisk,isk,6.573917569,F,CORRECT
2s03,typisk,isk,6.625020946,M,ERROR
2s21,typisk,isk,6.739135424,F,CORRECT
2s01,typisk,isk,6.839926016,M,CORRECT
2s18,typisk,isk,6.542587228,F,CORRECT
2s04,typisk,isk,6.61712219,M,CORRECT
2s17,typisk,isk,6.684861696,M,CORRECT
2s09,typisk,isk,6.526392365,F,CORRECT
2s13,typisk,isk,6.687806619,F,CORRECT
2s10,typisk,isk,6.624967875,M,ERROR
2s15,typisk,isk,6.575800822,M,CORRECT
2s08,typisk,isk,6.819874433,F,CORRECT
2s07,typisk,isk,6.683185711,F,CORRECT
2s19,typisk,isk,6.606055415,F,CORRECT
2s20,typisk,isk,6.470226584,F,CORRECT
2s03,tE6nksom,som,6.566447369,M,CORRECT
2s22,tE6nksom,som,6.641116893,F,CORRECT
2s21,tE6nksom,som,6.690494391,F,CORRECT
2s09,tE6nksom,som,6.584791392,F,CORRECT
2s08,tE6nksom,som,6.704512389,F,CORRECT
